,TP_DEPENDENCIA,IN_LABORATORIO_CIENCIAS,IN_QUADRA_ESPORTES,QT_SALAS_EXISTENTES,QT_SALAS_UTILIZADAS,QT_COMP_ALUNO,QT_COMPUTADOR,QT_COMP_ADMINISTRATIVO,QT_FUNCIONARIOS,IN_FUND_AI,IN_MED,IN_PROF_TEC,IN_EJA_MED,QT_MAT_BAS,QT_MAT_FUND_AI,QT_MAT_FUND_AF,QT_MAT_PROF,QT_MAT_PROF_TEC,QT_MAT_EJA_MED,QT_MAT_BAS_FEM,QT_MAT_BAS_MASC,QT_MAT_BAS_ND,QT_MAT_BAS_BRANCA,QT_MAT_BAS_PRETA,QT_MAT_BAS_PARDA,QT_MAT_BAS_6_10,QT_MAT_BAS_11_14,QT_MAT_BAS_15_17,QT_MAT_BAS_18_MAIS,QT_MAT_BAS_D,QT_MAT_BAS_N,QT_DOC_BAS,QT_DOC_FUND_AI,QT_DOC_FUND_AF,QT_DOC_MED,QT_DOC_PROF,QT_DOC_PROF_TEC,QT_DOC_EJA_MED,QT_DOC_ESP,QT_DOC_ESP_CC,QT_TUR_BAS,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_PROF_TEC,QT_TUR_EJA_MED,QT_MAT_MED
QT_MAT_BAS_MASC,-0.37859566033832626,0.5396416607186179,0.410095587806229,0.4811133978864892,0.4827777838172811,0.2787182735787143,0.3031655483832397,0.25301675820734365,0.5706271421183603,-0.13121869393612215,0.5835563786831833,0.1769324969485725,0.4331321243110415,0.9889657911576794,0.06685507808365584,0.7218386607241343,0.28551231437218266,0.27920843587703614,0.4080600662402481,0.9606381988762677,1.0,0.8304694760603091,0.6967667887611549,0.5311557232830665,0.7430615524230604,0.07710876193467618,0.7808868470341033,0.8342418016054539,0.7926700955691078,0.8033517837091534,0.8259193246925282,0.8303597584503911,0.020971572135948854,0.6774957620073419,0.6350388219535863,0.2786156430312632,0.2741242073113853,0.4317996382220093,0.6146021433156248,0.6163218243068832,0.942725025274616,0.02591436295783942,0.6937701894816439,0.6728482702190484,0.2854146866164436,0.2795593724102267,0.4088241074475538,0.6876812448942784
QT_MAT_BAS_ND,-0.23389094431453017,0.4262488701810057,0.3185225895174817,0.4355574342385436,0.3465857603456398,0.2212061717377858,0.2192936357626774,0.1558153841207489,0.5114424484910013,-0.032999113965068286,0.4359272516526749,0.08535986388351689,0.2128786732300877,0.8398792192314781,0.10701840477854556,0.6669208910579337,0.15860979384783286,0.15542117795454152,0.20966307148498492,0.8326097350622675,0.8304694760603091,1.0,0.3348336364726692,0.2529123075588331,0.2846423248802336,0.12994589618366853,0.7153194367731154,0.6395813088479205,0.6228351588437868,0.5398579722138934,0.7451209728523246,0.6284670005958463,0.0606691722274706,0.5823371585451261,0.4327074258163258,0.14907173002669477,0.14647647179101705,0.19903852854033352,0.3422758803836782,0.3442208283183834,0.7826260770855811,0.06749384534167444,0.622134153027542,0.5074817660052962,0.15562732114245104,0.1524867758313602,0.19321468030311928,0.5387361531036441
QT_MAT_BAS_BRANCA,-0.3748138425921424,0.4172466958443457,0.26853146750307416,0.33223138890261655,0.37148502219548,0.2554046168860366,0.3011110843125729,0.2878812610501618,0.4606064176174867,-0.20546389742852184,0.4758651635075589,0.29403707172591,0.43739147430523145,0.6977833818944413,-0.047054127965086213,0.42628830417638364,0.3971846209902552,0.3942366598309919,0.38964459190378486,0.6856643167174462,0.6967667887611549,0.3348336364726692,1.0,0.6376528259082326,0.7364684175051914,-0.052278003705068236,0.46262077543749325,0.6802830132348431,0.6563168907536785,0.6344270130054722,0.5419676799018824,0.6995706063051814,-0.06982208860538192,0.4198547589001565,0.6100853412458851,0.401170601432533,0.39774156965863344,0.4389891440775507,0.5491540020275395,0.5492978040726575,0.6632919475301644,-0.07184725609828611,0.4087931368636325,0.6025951847419518,0.39793122866275876,0.3947547531462387,0.40539075171246014,0.601413457096904
QT_MAT_BAS_PRETA,-0.25454885830941465,0.3043413208579007,0.20046380952135961,0.34671611080348363,0.34150537769222694,0.14067694232117572,0.1665977888375744,0.142575291955284,0.38948828765111543,-0.10938398150276143,0.332972444076298,0.21173757983583466,0.2920309397022459,0.5550352043910134,0.0402417195227606,0.3651678998293736,0.22174270249827377,0.21367384655879684,0.28850436931427104,0.5660181683713105,0.5311557232830665,0.2529123075588331,0.6376528259082326,1.0,0.5949046768628513,0.03620012113581309,0.38716601866793365,0.45587556889066,0.5418613763998716,0.4120920919885907,0.47895863006711586,0.51201773390721,-4.5364273660201706e-05,0.3539849892735722,0.33549030271984037,0.24428416600733904,0.23980953821469825,0.30453883341743265,0.32663900641821497,0.32589582883810464,0.533141379871377,0.008306401841168314,0.360226818602218,0.3579341534083046,0.22615471915704116,0.21922502644631658,0.29060139129059376,0.36173147615120244
QT_MAT_BAS_PARDA,-0.40581729385011717,0.48046227952825604,0.3366487095753809,0.30284794442956964,0.41763992159030705,0.16032670337758867,0.18993774910421216,0.17093622131819006,0.35929478430412876,-0.24280655904801704,0.5756235868204251,0.2217024556894877,0.5217115472870836,0.7511562474851788,-0.08240174085826524,0.508836277331265,0.23793633760927088,0.23042900064567812,0.510044739498375,0.744367735798244,0.7430615524230604,0.2846423248802336,0.7364684175051914,0.5949046768628513,1.0,-0.08706328008195496,0.5408260460713836,0.7242587331265994,0.7065421603796569,0.7455152975554076,0.63065678950751,0.655807500623437,-0.10529269023031478,0.523763075257657,0.5636661303399237,0.21715897261417605,0.21235415077908892,0.5408052447619055,0.6246213099016316,0.6256862581694269,0.7036166507034816,-0.10473377284990569,0.5012777331216812,0.5979678598997304,0.2369616616442809,0.23035572112512978,0.5236403796129274,0.6024027666816935
QT_MAT_BAS_6_10,0.3968192125635494,-0.2760050008402401,0.10296958201952412,0.1824957445688889,0.114219271194373,-0.007524279878803545,-0.02970018514300823,-0.051044909090507316,0.038941468799828155,0.7536059725997513,-0.40805163337093775,-0.13910416716016236,-0.29251896737274985,0.04303809922547831,0.9893597713528351,-0.2876607998975088,-0.07878196195232526,-0.08900620599622834,-0.2483048581447684,0.011779174297712466,0.07710876193467618,0.12994589618366853,-0.052278003705068236,0.03620012113581309,-0.08706328008195496,1.0,-0.15242855253432808,-0.35094629554551093,-0.16755396871511796,0.0030068793726058976,-0.04814747885489237,0.002783159544929318,0.9412672517547065,-0.28917650946290446,-0.3065279794710378,-0.08228945677714189,-0.08769152529271895,-0.278928954723028,-0.04293706440408147,-0.040947737661072355,0.21779497604393583,0.9666338985051525,-0.26552547169668467,-0.32523261223719685,-0.08055062163769194,-0.09033454237075761,-0.26269459441007037,-0.3185393582492572
QT_MAT_BAS_11_14,-0.42734331367879347,0.48904394640179294,0.2762845726309934,0.3352221313774073,0.29115119354383023,0.08682420058422993,0.079628674262689,0.022442849392293174,0.38455915993321343,-0.21280171229096664,0.5012018315869847,-0.011101761539347629,0.2607189315284071,0.7877427864135942,-0.15673869045586458,0.9641058646515297,-0.03651875770864591,-0.03891605964348828,0.2503859375187473,0.7791638849149786,0.7808868470341033,0.7153194367731154,0.46262077543749325,0.38716601866793365,0.5408260460713836,-0.15242855253432808,1.0,0.6309367394953154,0.4765579788528161,0.5962040204778111,0.6691248403008621,0.5351287203038382,-0.17828525146407306,0.9055624997795887,0.30472858337357034,-0.03600651252871212,-0.03832719073982652,0.24785612233260906,0.4342798361837358,0.435559658306358,0.6683003802168359,-0.19398606058795492,0.9443584933491312,0.3702034000161898,-0.03654501425396585,-0.038802190831931406,0.24634174557577893,0.40046630588228954
QT_MAT_BAS_15_17,-0.535377468644824,0.6358089168210009,0.35495681643901966,0.34107051766648006,0.38958180719359714,0.2697025845051874,0.3090269111050757,0.2722807272499119,0.47612979178129716,-0.4312387744288252,0.7817719709740252,0.27816686811407615,0.5295208789019368,0.8483157297343138,-0.35660049349370176,0.6445530752798536,0.3372508877583044,0.3377740048977706,0.4579175152033827,0.8450579978110039,0.8342418016054539,0.6395813088479205,0.6802830132348431,0.45587556889066,0.7242587331265994,-0.35094629554551093,0.6309367394953154,1.0,0.7799014596596485,0.7333828106149652,0.7133504482068116,0.7483464117066185,-0.37448096425461536,0.6160998539535025,0.8345869501565091,0.3326834915189543,0.3316641935149999,0.5130657200539194,0.584398317690388,0.5854768747169525,0.7137502249730062,-0.3752055382807121,0.6020714313484797,0.9031838143509597,0.3374121189860296,0.3378286994314745,0.4710321736470099,0.9168891550916166
QT_MAT_BAS_18_MAIS,-0.4261470840149479,0.5204393989278833,0.324845044620576,0.36592350247410527,0.4140552538675427,0.3069409933669429,0.3381951199993321,0.3074034658960027,0.5454447540308369,-0.26642963094804256,0.6129637569418853,0.36936270079721356,0.5727258454092665,0.8311121963875694,-0.16905314478482028,0.47106943320979944,0.4490979713569656,0.4430136231866059,0.5864406131098694,0.8499581019186113,0.7926700955691078,0.6228351588437868,0.6563168907536785,0.5418613763998716,0.7065421603796569,-0.16755396871511796,0.4765579788528161,0.7799014596596485,1.0,0.6303655667498901,0.8378484999236332,0.7634235738823449,-0.19694985742999954,0.4485375188495298,0.6799294278458877,0.4180750824602758,0.41422052279400406,0.5924941714002947,0.5142120075531053,0.5140700551800865,0.7668015458136305,-0.194363051919532,0.43789308647641473,0.7196814543159655,0.4449493132129988,0.4397184653017245,0.5829270080738725,0.7229526734976258
QT_MAT_BAS_D,-0.3312620798415957,0.4867347285090127,0.39364875451072323,0.27799992349985486,0.5110071760413565,0.20767117550730574,0.24054729523376608,0.22955261740839786,0.326483415755742,-0.18166407347454175,0.5090886620697757,0.23879428326086127,0.4722477854155347,0.7848717272757718,0.003557034793303526,0.527144162044614,0.31522884402363366,0.3072281672800644,0.421147480455526,0.7536988593684263,0.8033517837091534,0.5398579722138934,0.6344270130054722,0.4120920919885907,0.7455152975554076,0.0030068793726058976,0.5962040204778111,0.7333828106149652,0.6303655667498901,1.0,0.5207161920473463,0.744144699606446,-0.01689522838527544,0.542608646702906,0.6021425566907617,0.2959344134908312,0.29042852387082213,0.4768060198514947,0.7756540359545167,0.7782124426112439,0.7821953732603376,-0.0018922617997775453,0.5268723362963164,0.6024064294634033,0.3160740469094232,0.3087028929353915,0.4475058838069037,0.6016741250818552
QT_MAT_BAS_N,-0.33704580626863806,0.4634409628304116,0.3188773427367152,0.3704977598977744,0.28757232880121225,0.16266472589879571,0.15675773216555527,0.09159898613467433,0.4743051968275631,-0.15323770335217216,0.5613806435109941,0.12624342005224104,0.42331782501371235,0.8617377400131315,-0.058991380877130406,0.6567971121143008,0.11705161572681833,0.10869331918495741,0.4733084907095514,0.8776665753476482,0.8259193246925282,0.7451209728523246,0.5419676799018824,0.47895863006711586,0.63065678950751,-0.04814747885489237,0.6691248403008621,0.7133504482068116,0.8378484999236332,0.5207161920473463,1.0,0.6095950053427911,-0.09599271353012703,0.6012332513212438,0.4617512367422024,0.08894679158504969,0.08422928560115307,0.43914078416225844,0.41842779141333913,0.4187255824419757,0.7668681573795939,-0.09769149171444531,0.6147043709526164,0.5497109012810036,0.10814416829892318,0.10111969274506408,0.4502446030891753,0.5833307342750969
QT_DOC_BAS,-0.4004260372636344,0.4845836908383822,0.3897364608996925,0.44274065328211887,0.5540664850945592,0.4312584512805903,0.5001989039668796,0.4645067860548908,0.6413327722666207,-0.1501475491498367,0.5214952019161446,0.4050223931607466,0.42076642498644307,0.8152378000375482,0.00036054253509927543,0.489773894002633,0.6273212297956475,0.6231414114385699,0.29683556265264943,0.7864997572366098,0.8303597584503911,0.6284670005958463,0.6995706063051814,0.51201773390721,0.655807500623437,0.002783159544929318,0.5351287203038382,0.7483464117066185,0.7634235738823449,0.744144699606446,0.6095950053427911,1.0,0.0014820198775807889,0.5339564381916079,0.7897032678816341,0.6593487412876856,0.65474184341337,0.404288313000064,0.6687248115792923,0.6683433519980008,0.8573067940901254,-0.01867158183868423,0.4944036820047412,0.7175883133623918,0.6376610764619925,0.6330267167784295,0.32533019757221737,0.6769920555258578
QT_DOC_FUND_AI,0.32557051362120115,-0.2727102201925518,0.1241963347982831,0.1687413610000566,0.12380554957600627,-0.003181711951644657,-0.025372988737855068,-0.048350123094601474,0.02184428111827487,0.80595926021517,-0.4182430598995471,-0.1359675597210411,-0.29657973311587604,-0.014897998724476804,0.9539041247521841,-0.31844871097447613,-0.0746462800800935,-0.08608040277083953,-0.2558461336596964,-0.04668326684941234,0.020971572135948854,0.0606691722274706,-0.06982208860538192,-4.5364273660201706e-05,-0.10529269023031478,0.9412672517547065,-0.17828525146407306,-0.37448096425461536,-0.19694985742999954,-0.01689522838527544,-0.09599271353012703,0.0014820198775807889,1.0,-0.3044020663115543,-0.3161258177248694,-0.08135871065468898,-0.08713938381665401,-0.2821064142781465,-0.014745880746681471,-0.013848639589436863,0.17951722153882882,0.970927870836452,-0.2902112224968956,-0.3403252099429517,-0.0773893770119347,-0.08817480400851031,-0.26968911921474803,-0.336635829888685
QT_DOC_FUND_AF,-0.46668581026700195,0.5042779640627166,0.2725427740090226,0.2671238229485278,0.26418408983727915,0.06300434075658276,0.05196662847055232,-0.004129072752814185,0.33640105396532666,-0.3099843536153312,0.5697766635287518,-0.0069818814686523735,0.3259320570275261,0.6853959124781986,-0.29637708632730275,0.9349111803169162,-0.06550828089828237,-0.06606104203605671,0.2813054658753958,0.6796612610703969,0.6774957620073419,0.5823371585451261,0.4198547589001565,0.3539849892735722,0.523763075257657,-0.28917650946290446,0.9055624997795887,0.6160998539535025,0.4485375188495298,0.542608646702906,0.6012332513212438,0.5339564381916079,-0.3044020663115543,1.0,0.32408975841556953,-0.06066220900603161,-0.06266297356493708,0.319284009549643,0.4836698108042751,0.48404086779569605,0.5765843513387453,-0.33394775968478385,0.957730759106143,0.3590500009134788,-0.06394885794018598,-0.06496018907287361,0.2928142540719925,0.3718314381981323
QT_DOC_MED,-0.4837918171354919,0.5218336167306721,0.3003240174009392,0.2979610868906254,0.37221885290395945,0.4604902890501778,0.5385442622154122,0.5259399574183341,0.49233172913197765,-0.364260449080191,0.7011177403304801,0.43735154213438987,0.4730016377649583,0.6256702372326143,-0.308244044867642,0.3091412887957449,0.6807252695941933,0.684884942966954,0.31098049961518,0.6056143451363362,0.6350388219535863,0.4327074258163258,0.6100853412458851,0.33549030271984037,0.5636661303399237,-0.3065279794710378,0.30472858337357034,0.8345869501565091,0.6799294278458877,0.6021425566907617,0.4617512367422024,0.7897032678816341,-0.3161258177248694,0.32408975841556953,1.0,0.6812253867022081,0.6824003676261517,0.433452997536232,0.5241291953641155,0.5247184284092695,0.5724054351979821,-0.31612766073985094,0.2807544081660089,0.9409872241931471,0.6850607339839175,0.6886591173618469,0.34643471886070926,0.894781319458492
QT_DOC_PROF,-0.2107455200920913,0.15133303580540036,0.09092245480725776,0.19985450924119036,0.29797269998386033,0.5244810837653385,0.6391035090149778,0.6571830598577699,0.4607904428838948,-0.1027889261732764,0.13414134699107028,0.6002422654550583,0.1760532532138818,0.25407979889712723,-0.07730448873905285,-0.05340311924167137,0.9591177376155754,0.9588407262323438,0.02059889994019047,0.22740374386758755,0.2786156430312632,0.14907173002669477,0.401170601432533,0.24428416600733904,0.21715897261417605,-0.08228945677714189,-0.03600651252871212,0.3326834915189543,0.4180750824602758,0.2959344134908312,0.08894679158504969,0.6593487412876856,-0.08135871065468898,-0.06066220900603161,0.6812253867022081,1.0,0.9979962823434291,0.12366199286519443,0.27673826221339565,0.2770378451203382,0.3214231714501394,-0.07791220600490485,-0.06036517897363309,0.5098249035526808,0.9718645691136828,0.9707767524561997,0.049152821940174105,0.4298011340085106
QT_DOC_PROF_TEC,-0.2162325221984593,0.1507235149565669,0.08729754846129226,0.19536613460962132,0.29391810508563443,0.5241995040861728,0.6394905856069867,0.6584585553602258,0.4612786656697267,-0.10527877490654065,0.13487698038998883,0.6015783542397786,0.17304679762690384,0.2495799987290955,-0.08324981371653628,-0.05442509950542616,0.9556490257872329,0.9607586900926258,0.017493133752114587,0.22298047918217045,0.2741242073113853,0.14647647179101705,0.39774156965863344,0.23980953821469825,0.21235415077908892,-0.08769152529271895,-0.03832719073982652,0.3316641935149999,0.41422052279400406,0.29042852387082213,0.08422928560115307,0.65474184341337,-0.08713938381665401,-0.06266297356493708,0.6824003676261517,0.9979962823434291,1.0,0.12045333059026517,0.26996688630464155,0.2702378560554585,0.3150770249199547,-0.08494578115341922,-0.0613661556840569,0.5108945503438506,0.9685917572461098,0.972846879703446,0.04552158871267426,0.43048752706795557
QT_DOC_EJA_MED,-0.35291125578214877,0.35209702703076184,0.18015570221777896,0.09497020082747755,0.22391990776243162,0.08785649671744075,0.11241742644389047,0.10420001465687129,0.17846954266089118,-0.32864194892143633,0.5412952043368193,0.1262595692979097,0.9455286320416441,0.43962079546086125,-0.2765529677212276,0.2590242641762421,0.12134587301289472,0.11815249338190113,0.9014500649019962,0.4384042145061876,0.4317996382220093,0.19903852854033352,0.4389891440775507,0.30453883341743265,0.5408052447619055,-0.278928954723028,0.24785612233260906,0.5130657200539194,0.5924941714002947,0.4768060198514947,0.43914078416225844,0.404288313000064,-0.2821064142781465,0.319284009549643,0.433452997536232,0.12366199286519443,0.12045333059026517,1.0,0.5034231040368866,0.501361309267836,0.3735762456366034,-0.2814259270958013,0.2516430056279884,0.3827144997982225,0.12022272597074157,0.11720880440004267,0.9359636441260853,0.3699757252712134
QT_DOC_ESP,-0.3081964166314751,0.3841366349587335,0.34287499796652404,0.12519005785941204,0.42328420840201925,0.1313584621872506,0.1534454571657701,0.14908857726685368,0.18244128750795607,-0.14029207808717722,0.43464756394921494,0.17852093427362267,0.49209691546995293,0.585555726207254,-0.029172181026526002,0.3946441651972996,0.280678352665712,0.27271587610658554,0.40153556783454913,0.5486589825259701,0.6146021433156248,0.3422758803836782,0.5491540020275395,0.32663900641821497,0.6246213099016316,-0.04293706440408147,0.4342798361837358,0.584398317690388,0.5142120075531053,0.7756540359545167,0.41842779141333913,0.6687248115792923,-0.014745880746681471,0.4836698108042751,0.5241291953641155,0.27673826221339565,0.26996688630464155,0.5034231040368866,1.0,0.9980389047079044,0.6108330878958331,-0.026344470411865398,0.42159101579318436,0.4627960541727124,0.2798999358380338,0.27190578297553186,0.4365372100849299,0.4367106711149918
QT_DOC_ESP_CC,-0.30521641031001634,0.3856543674442891,0.3442267912153596,0.12354249695117744,0.4221891554916215,0.1312704806664506,0.15352707634270635,0.14937819529172452,0.18125021565202168,-0.14118474723868787,0.434421881835127,0.1789683796860958,0.48903528827521253,0.5873084722848435,-0.02738953277495571,0.3957238035079505,0.28100412747312986,0.2729996392980654,0.4020214475110217,0.5504085609242706,0.6163218243068832,0.3442208283183834,0.5492978040726575,0.32589582883810464,0.6256862581694269,-0.040947737661072355,0.435559658306358,0.5854768747169525,0.5140700551800865,0.7782124426112439,0.4187255824419757,0.6683433519980008,-0.013848639589436863,0.48404086779569605,0.5247184284092695,0.2770378451203382,0.2702378560554585,0.501361309267836,0.9980389047079044,1.0,0.6111375089243237,-0.02494747124967707,0.42259740642558896,0.46367520483032076,0.2802262594001007,0.27219046007260383,0.43666323438662086,0.4377428303863289
QT_TUR_BAS,-0.2671488866513712,0.48010581661921603,0.43117403027102247,0.5339846274429215,0.5561961868852761,0.2860697151038837,0.31175742863845946,0.2595637850789928,0.5877409313494627,-0.02073003743820119,0.48989853236989067,0.21177890352343673,0.37651418556129107,0.9358954185512592,0.211413190975397,0.5908618541780205,0.33172642050321954,0.3219612792428871,0.33659208425118026,0.9123171110129499,0.942725025274616,0.7826260770855811,0.6632919475301644,0.533141379871377,0.7036166507034816,0.21779497604393583,0.6683003802168359,0.7137502249730062,0.7668015458136305,0.7821953732603376,0.7668681573795939,0.8573067940901254,0.17951722153882882,0.5765843513387453,0.5724054351979821,0.3214231714501394,0.3150770249199547,0.3735762456366034,0.6108330878958331,0.6111375089243237,1.0,0.19204469100979296,0.5961597067762231,0.5946286362371083,0.3339629578989657,0.32442790783001174,0.34559734102653816,0.5905155775215472
QT_TUR_FUND_AI,0.4033869364575566,-0.29205995509463306,0.1185349622853846,0.18855862272424917,0.1263515802707693,-0.00030220363127665695,-0.022608893156433482,-0.0471351595589885,0.017856801971745044,0.7824262600282943,-0.4241580174023285,-0.13417859099791135,-0.2956916643370753,-0.009820558783050841,0.9782122449858104,-0.3377572541117042,-0.07010134137022825,-0.08459062771273973,-0.25337948887619277,-0.04158026257895534,0.02591436295783942,0.06749384534167444,-0.07184725609828611,0.008306401841168314,-0.10473377284990569,0.9666338985051525,-0.19398606058795492,-0.3752055382807121,-0.194363051919532,-0.0018922617997775453,-0.09769149171444531,-0.01867158183868423,0.970927870836452,-0.33394775968478385,-0.31612766073985094,-0.07791220600490485,-0.08494578115341922,-0.2814259270958013,-0.026344470411865398,-0.02494747124967707,0.19204469100979296,1.0,-0.3124456866021287,-0.3384802447346615,-0.07297230880557405,-0.08642051269706137,-0.2665608243713746,-0.33424408599281125
QT_TUR_FUND_AF,-0.4536215016979306,0.4975777179039511,0.24877539638860888,0.3015545725191472,0.2575939921112055,0.06085210199345564,0.052509106229798395,-0.0018115225988960496,0.35228316870932247,-0.28423909388071184,0.5150936255187181,-0.014850853347879589,0.26570838843834604,0.7007732079193103,-0.27268182860104645,0.9741535725843814,-0.06520171151812348,-0.06470152279112604,0.23885749220826036,0.6939495221181496,0.6937701894816439,0.622134153027542,0.4087931368636325,0.360226818602218,0.5012777331216812,-0.26552547169668467,0.9443584933491312,0.6020714313484797,0.43789308647641473,0.5268723362963164,0.6147043709526164,0.4944036820047412,-0.2902112224968956,0.957730759106143,0.2807544081660089,-0.06036517897363309,-0.0613661556840569,0.2516430056279884,0.42159101579318436,0.42259740642558896,0.5961597067762231,-0.3124456866021287,1.0,0.33322347984426753,-0.06361604062624718,-0.06361106351709055,0.2415343197657661,0.34896608490501946
QT_TUR_MED,-0.48492919216070046,0.5683941443606835,0.31438598398541856,0.31255815057594893,0.36156227644582484,0.3601819350580722,0.4139221961537636,0.3928602974975128,0.46650936860633674,-0.38862629592900405,0.7482556349786951,0.3855510968957175,0.4152034418865735,0.6906677882269179,-0.32936593001901426,0.37522816823242944,0.5316678478073595,0.5354231176414437,0.3012796406553721,0.6937015238502672,0.6728482702190484,0.5074817660052962,0.6025951847419518,0.3579341534083046,0.5979678598997304,-0.32523261223719685,0.3702034000161898,0.9031838143509597,0.7196814543159655,0.6024064294634033,0.5497109012810036,0.7175883133623918,-0.3403252099429517,0.3590500009134788,0.9409872241931471,0.5098249035526808,0.5108945503438506,0.3827144997982225,0.4627960541727124,0.46367520483032076,0.5946286362371083,-0.3384802447346615,0.33322347984426753,1.0,0.5295255385361135,0.5327874514679627,0.3250325592011703,0.9857961333630264
QT_TUR_PROF,-0.21070785751251964,0.1620664542098484,0.10257278274234095,0.20466488355935308,0.283520413531743,0.5259327250069575,0.634755537191963,0.658767931871477,0.4426364112792769,-0.09825045622131667,0.1472833012729392,0.6303860646775574,0.17255973630953494,0.26624549409703663,-0.07314227936309603,-0.05653849398029248,0.9945809747913057,0.9908299393580393,0.021285280207624133,0.24413949378979796,0.2854146866164436,0.15562732114245104,0.39793122866275876,0.22615471915704116,0.2369616616442809,-0.08055062163769194,-0.03654501425396585,0.3374121189860296,0.4449493132129988,0.3160740469094232,0.10814416829892318,0.6376610764619925,-0.0773893770119347,-0.06394885794018598,0.6850607339839175,0.9718645691136828,0.9685917572461098,0.12022272597074157,0.2798999358380338,0.2802262594001007,0.3339629578989657,-0.07297230880557405,-0.06361604062624718,0.5295255385361135,1.0,0.9955338072924188,0.049463260017110405,0.450020982503554
QT_TUR_PROF_TEC,-0.21993713500984757,0.16237655033531997,0.09671075001705283,0.19441351982254704,0.27420998923688533,0.5263930968991972,0.636371000017967,0.6617278584260995,0.4441683302557713,-0.10265033511138386,0.14978932001413373,0.6323005880228539,0.17011054095249006,0.26046139458553075,-0.08427407449947426,-0.05608257440301993,0.989660339446656,0.9950447150197114,0.017498905591189867,0.23852704287041934,0.2795593724102267,0.1524867758313602,0.3947547531462387,0.21922502644631658,0.23035572112512978,-0.09033454237075761,-0.038802190831931406,0.3378286994314745,0.4397184653017245,0.3087028929353915,0.10111969274506408,0.6330267167784295,-0.08817480400851031,-0.06496018907287361,0.6886591173618469,0.9707767524561997,0.972846879703446,0.11720880440004267,0.27190578297553186,0.27219046007260383,0.32442790783001174,-0.08642051269706137,-0.06361106351709055,0.5327874514679627,0.9955338072924188,1.0,0.0452991349639152,0.4526178670678254
QT_TUR_EJA_MED,-0.3173790090231395,0.33998083751774527,0.16083499713455762,0.07940293963102406,0.19862897331963736,0.04473623932748242,0.05122304711058095,0.04475211091130964,0.1347576228941404,-0.32077027171828837,0.4921126338247363,0.11091290173518834,0.8773073571678347,0.4236602434450532,-0.2619614803692088,0.2543337686077895,0.0535223448684241,0.04890454854234369,0.9798400181523522,0.42901226275910426,0.4088241074475538,0.19321468030311928,0.40539075171246014,0.29060139129059376,0.5236403796129274,-0.26269459441007037,0.24634174557577893,0.4710321736470099,0.5829270080738725,0.4475058838069037,0.4502446030891753,0.32533019757221737,-0.26968911921474803,0.2928142540719925,0.34643471886070926,0.049152821940174105,0.04552158871267426,0.9359636441260853,0.4365372100849299,0.43666323438662086,0.34559734102653816,-0.2665608243713746,0.2415343197657661,0.3250325592011703,0.049463260017110405,0.0452991349639152,1.0,0.3222150222757411
QT_MAT_MED,-0.46810777531718223,0.5646549645581903,0.30597577591646324,0.3030881649587537,0.34602678766723094,0.3220397869859599,0.362926899707411,0.3378118787818547,0.4494559299739314,-0.385688113692657,0.7374040956022114,0.3429243504644244,0.3968233144617845,0.713313174804213,-0.3246821496074844,0.4029937823608684,0.45604020038431453,0.45905679428352714,0.3053131552376896,0.7229075451383901,0.6876812448942784,0.5387361531036441,0.601413457096904,0.36173147615120244,0.6024027666816935,-0.3185393582492572,0.40046630588228954,0.9168891550916166,0.7229526734976258,0.6016741250818552,0.5833307342750969,0.6769920555258578,-0.336635829888685,0.3718314381981323,0.894781319458492,0.4298011340085106,0.43048752706795557,0.3699757252712134,0.4367106711149918,0.4377428303863289,0.5905155775215472,-0.33424408599281125,0.34896608490501946,0.9857961333630264,0.450020982503554,0.4526178670678254,0.3222150222757411,1.0
